Project,Type,FileName,FileExt,Parent Directory,Relative Path,Voc URI,Age
CAHO,Unknown,CAHO_XYZ_20120605_part5.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120605_part5/CAHO_XYZ_20120605_part5.xml,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part6.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.bk,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part6.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.csv,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part6.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part6/CAHO_XYZ_20120606_part6.xml,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part7.bk,.bk,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.bk,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part7.csv,.csv,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.csv,,0.08
CAHO,Unknown,CAHO_XYZ_20120606_part7.xml,.xml,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/,CAHO/Geotek Data/high-resolution MS data/CAHO_XYZ_20120606_part7/CAHO_XYZ_20120606_part7.xml,,0.08
CAHO,Unknown,CAHO12_MSCL.xls,.xls,CAHO/Geotek Data/whole-core data/,CAHO/Geotek Data/whole-core data/CAHO12_MSCL.xls,,0.08
CAHO,Unknown,CAHO_GRAS11_20110601_part1.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/CAHO_GRAS11_20110601_part1.cal,,0.08
CAHO,Unknown,CAHO_GRAS11_20110601_part1.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/CAHO_GRAS11_20110601_part1.dat,,0.08
CAHO,Unknown,CAHO_GRAS11_20110601_part1.out,.out,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/CAHO_GRAS11_20110601_part1.out,,0.08
CAHO,Unknown,CAHO_GRAS11_20110601_part1.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/,CAHO/Geotek Data/whole-core data/CAHO_GRAS11_20110601_part1/CAHO_GRAS11_20110601_part1.raw,,0.08
CAHO,Unknown,CAHO_MSCL.xls,.xls,CAHO/Geotek Data/whole-core data/,CAHO/Geotek Data/whole-core data/CAHO_MSCL.xls,,0.08
CAHO,Unknown,CAHO_MSCL_20120605_part1.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.cal,,0.08
CAHO,Unknown,CAHO_MSCL_20120605_part1.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.dat,,0.08
CAHO,Unknown,CAHO_MSCL_20120605_part1.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.out,,0.08
CAHO,Unknown,CAHO_MSCL_20120605_part1.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120605_part1/CAHO_MSCL_20120605_part1.raw,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part2.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.cal,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part2.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.dat,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part2.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part2/CAHO_MSCL_20120606_part2.raw,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part3.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.cal,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part3.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.dat,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part3.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.out,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part3.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part3/CAHO_MSCL_20120606_part3.raw,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part4.cal,.cal,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.cal,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part4.dat,.dat,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.dat,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part4.out,.out,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.out,,0.08
CAHO,Unknown,CAHO_MSCL_20120606_part4.raw,.raw,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/,CAHO/Geotek Data/whole-core data/CAHO_MSCL_20120606_part4/CAHO_MSCL_20120606_part4.raw,,0.08
CAHO,ICD,CAHO-GRAS11-1A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-GRAS11-1A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-GRAS11-1B-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1B-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-GRAS11-1B-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-1B-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-GRAS11-2A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-2A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-GRAS11-2A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-GRAS11-2A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-HORM11-2A-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2A-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-HORM11-2A-2L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2A-2L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-HORM11-2B-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2B-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,ICD,CAHO-HORM11-2C-1L-1.pdf,.pdf,CAHO/ICD/,CAHO/ICD/CAHO-HORM11-2C-1L-1.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,Unknown,CAHO-GRAS11-1A-1L-1_BOTTOM.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1A-1L-1_BOTTOM.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-1L-1_TOP.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1A-1L-1_TOP.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-2L_AP4.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1A-2L_AP4.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-2L_AP5.6.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1A-2L_AP5.6.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-1B-1L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1B-1L-1.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-1B-2L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-1B-2L-1.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-1L-1_BOTTOM.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-2A-1L-1_BOTTOM.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-1L-1_TOP.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-2A-1L-1_TOP.jpg,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-2L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-GRAS11-2A-2L-1.jpg,,0.08
CAHO,Unknown,CAHO-HORM11-2A-1L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM11-2A-1L-1.jpg,,0.08
CAHO,Unknown,CAHO-HORM11-2A-2L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM11-2A-2L-1.jpg,,0.08
CAHO,Unknown,CAHO-HORM11-2B-1L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM11-2B-1L-1.jpg,,0.08
CAHO,Unknown,CAHO-HORM11-2C-1L-1.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM11-2C-1L-1.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-2A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-2A-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-2A-2L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-2A-2L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3A-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3A-2L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3A-2L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3A-3L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3A-3L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3A-4L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3A-4L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3B-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3B-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3B-2L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3B-2L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-3B-3L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-3B-3L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-2L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-2L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-3L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-3L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-4L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-4L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-5L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-5L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4A-6L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4A-6L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4B-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4B-2L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-2L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4B-3L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-3L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4B-4L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-4L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4B-5L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4B-5L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-HORM12-4C-1B-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-HORM12-4C-1B-1-W.jpg,,0.08
CAHO,Unknown,CAHO-MORD12-1A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-1A-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-MORD12-2A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-2A-1L-1-W.jpg,,0.08
CAHO,Unknown,CAHO-MORD12-4A-1L-1-W.jpg,.jpg,CAHO/ICD/ICD jpeg/,CAHO/ICD/ICD jpeg/CAHO-MORD12-4A-1L-1-W.jpg,,0.08
CAHO,ICD,ICD sheet.pdf,.pdf,CAHO/ICD/,CAHO/ICD/ICD sheet.pdf,http://opencoredata.org/voc/csdco/v1/ICDFiles,0.08
CAHO,Unknown,CAHO-GRAS11-1A-1L-1_BOTTOM.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1A-1L-1_BOTTOM.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-1L-1_TOP.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1A-1L-1_TOP.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-2L_AP4.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1A-2L_AP4.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-1A-2L_AP5.6.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1A-2L_AP5.6.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-1B-1L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1B-1L-1.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-1B-2L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-1B-2L-1.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-1L-1_BOTTOM.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-2A-1L-1_BOTTOM.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-1L-1_TOP.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-2A-1L-1_TOP.tif,,0.08
CAHO,Unknown,CAHO-GRAS11-2A-2L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-GRAS11-2A-2L-1.tif,,0.08
CAHO,Unknown,CAHO-HORM11-2A-1L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM11-2A-1L-1.tif,,0.08
CAHO,Unknown,CAHO-HORM11-2A-2L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM11-2A-2L-1.tif,,0.08
CAHO,Unknown,CAHO-HORM11-2B-1L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM11-2B-1L-1.tif,,0.08
CAHO,Unknown,CAHO-HORM11-2C-1L-1.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM11-2C-1L-1.tif,,0.08
CAHO,Unknown,CAHO-HORM12-2A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-2A-1L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-2A-2L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-2A-2L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3A-1L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3A-2L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3A-2L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3A-3L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3A-3L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3A-4L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3A-4L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3B-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3B-1L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3B-2L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3B-2L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-3B-3L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-3B-3L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-1L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-2L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-2L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-3L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-3L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-4L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-4L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-5L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-5L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4A-6L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4A-6L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4B-1L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4B-1L-1-W.tif,,0.08
CAHO,Unknown,CAHO-HORM12-4B-2L-1-W.tif,.tif,CAHO/Images/,CAHO/Images/CAHO-HORM12-4B-2L-1-W.tif,,0.08
